id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,旅の総予算(金額),旅の総予算(通貨),宿泊予算(金額),宿泊予算(通貨),旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,宿泊予約サイト(例：Agoda、Expedia、Booking.com等),口コミサイト（Tripadvisor等）,Google Mapなどの地図アプリやサイトでの検索,Instagram,X (Twitter),Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,認知経路(施設)ALL,家族・知人への推奨度(施設),推奨度の理由(旅行),推奨度の理由(旅行)_ja
103,2024-09-28 09:55:15,2024-09-28 10:03:07,繁体,96,福井県,永平寺・奥越,体験・観光施設,1966,男,台湾 ,2,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,その他,4nights,120000,円/日本　￥(JPY),10000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"温泉入浴
自然・景勝地観光
ショッピング
",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"ツアーに組み込まれていたから
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,大変満足,,5000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
",10,,
104,2024-09-28 12:08:46,2024-09-28 12:12:31,英語,97,石川県,金沢,体験・観光施設,1994,女,シンガポール,100000,ドル/シンガポール　S$(SGD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,7,500,ドル/シンガポール　S$(SGD),800,ドル/シンガポール　S$(SGD),"旅行会社ホームページ
宿泊施設ホームページ
YouTube
その他SNS
個人のブログ
",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
テーマパーク
自然体験ツアー・農山漁村体験
",1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
以前に訪問し気に入ったから
友人・知人に勧められたから
テレビ・雑誌・インターネットで紹介されていたから
",1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,大変満足,,10,ドル/シンガポール　S$(SGD),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
YouTube
",9,,
106,2024-09-29 19:17:50,2024-09-29 19:19:32,繁体,32,富山県,黒部・宇奈月,体験・観光施設,1992,男,香港,300000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,7,7000,ドル/香港　HK$(HKD),3500,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
その他インターネットサイト（検索サイトを除く）
日本政府観光局の案内所
テレビ番組
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,"地域の食事や特産品を味わいたい（or買いたい）から
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,満足,,1000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
旅行ガイドブック
",8,,
107,2024-09-30 12:33:15,2024-09-30 12:34:39,繁体,32,富山県,黒部・宇奈月,体験・観光施設,1992,男,香港,300000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,7,7000,ドル/香港　HK$(HKD),3500,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
その他インターネットサイト（検索サイトを除く）
日本政府観光局の案内所
テレビ番組
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,0,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
旅行ガイドブック
",8,,
108,2024-09-30 14:44:26,2024-09-30 14:49:08,繁体,100,石川県,金沢,体験・観光施設,1994,その他,台湾 ,70000,円/日本　￥(JPY),"ビジネス（その他ビジネス）
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,自分ひとり,4,100000,円/日本　￥(JPY),32000,円/日本　￥(JPY),"地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
日本政府観光局の案内所
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,"自然・景勝地観光
日本の歴史・伝統文化体験
日本のポップカルチャーを楽しむ
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"行きたい観光スポットがあったから
テレビ・雑誌・インターネットで紹介されていたから
ツアーに組み込まれていたから
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,満足,,0,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"日本政府観光局(JNTO)ホームページ
日本政府観光局の案内所
",7,N,もちろんです。ただし、「N」のみが記載されていますが、これは翻訳対象となる完全な文章や文がありません。もし具体的な文章や言葉があれば、それを教えていただければ翻訳いたします！
109,2024-10-01 11:24:42,2024-10-01 11:34:43,英語,102,石川県,金沢,その他,1994,男,韓国,1200000,円/日本　￥(JPY),"インセンティブツアー
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,自分ひとり,3泊4日,20000,円/日本　￥(JPY),12000,円/日本　￥(JPY),"旅行会社ホームページ
",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
テーマパーク
",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
ドライブ・ツーリングを楽しみたいから
写真を撮影したいから
",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,満足,自然とよく調和した建築物が印象的でした,0,円/日本　￥(JPY),"自転車
徒歩
",0,0,0,0,0,1,0,1,"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
地方観光協会ホームページ
",8,尾山神社とつながる金沢城の道まで印象的でした。 ゆったりと静かで自然と調和したものが魅力的でした。,尾山神社につながる金沢城への道も印象的でした。ゆったりとして静かで、自然と調和した雰囲気が魅力的でした。
110,2024-10-01 13:23:09,2024-10-01 13:23:44,繁体,32,富山県,黒部・宇奈月,体験・観光施設,1992,男,香港,300000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,7,7000,ドル/香港　HK$(HKD),3500,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
その他インターネットサイト（検索サイトを除く）
日本政府観光局の案内所
テレビ番組
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,"景観・自然・気候を楽しみたいから
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,0,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
旅行ガイドブック
",8,,
111,2024-10-02 12:24:02,2024-10-02 12:27:00,英語,101,石川県,金沢,体験・観光施設,1995,男,ドイツ,80000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,24,4000,ユーロ/欧州連合　&euro;(XEU),1500,ユーロ/欧州連合　&euro;(XEU),"Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
個人のブログ
テレビ番組
新聞
旅行専門誌
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"行きたい観光スポットがあったから
テレビ・雑誌・インターネットで紹介されていたから
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,大変満足,,40,ユーロ/欧州連合　&euro;(XEU),"徒歩
",0,0,0,0,0,0,0,1,"YouTube
",8,,
112,2024-10-02 12:51:24,2024-10-02 12:54:40,韓国,103,石川県,金沢,体験・観光施設,2003,男,韓国,50000000,ウォン/韓国　W(KRW),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,40,200000,円/日本　￥(JPY),150000,円/日本　￥(JPY),"日本在住の親族・知人
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"上記には当てはまるものがない(B-side label)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"景観・自然・気候を楽しみたいから
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,30000,ウォン/韓国　W(KRW),"徒歩
",0,0,0,0,0,0,0,1,"X (Twitter)
",10,,
113,2024-10-02 16:16:04,2024-10-02 16:19:33,繁体,104,福井県,永平寺・奥越,体験・観光施設,1974,男,台湾 ,200000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,日帰り,500,ドル/アメリカ　$(USD),20000,円/日本　￥(JPY),"旅行会社ホームページ
宿泊施設ホームページ
航空会社ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
ショッピング
四季の体感（花見・紅葉・雪等）
映画・アニメ縁の地を訪問
日本の歴史・伝統文化体験
",1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,"景観・自然・気候を楽しみたいから
以前に訪問し気に入ったから
",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,大変満足,,50,ドル/アメリカ　$(USD),"レンタカー
",1,0,0,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
",10,,
114,2024-10-03 10:37:49,2024-10-03 10:40:51,韓国,105,富山県,立山,宿泊施設,1995,男,韓国,350000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,6,5000,ドル/アメリカ　$(USD),3000,ドル/アメリカ　$(USD),"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
自然体験ツアー・農山漁村体験
",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,500,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,"個人のブログ
",8,,
115,2024-10-03 14:17:13,2024-10-03 14:21:46,英語,106,福井県,永平寺・奥越,体験・観光施設,1967,女,米国 ,10000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,15,10000,ドル/アメリカ　$(USD),5000,ドル/アメリカ　$(USD),"旅行会社ホームページ
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
温泉入浴
自然・景勝地観光
",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
友人・知人に勧められたから
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,満足,,5,ドル/アメリカ　$(USD),"レンタカー
",1,0,0,0,0,0,0,0,"Instagram
旅行会社パンフレット
",5,,
118,2024-10-04 09:38:29,2024-10-04 09:44:30,英語,108,富山県,立山,宿泊施設,1954,女,米国 ,80000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,その他,30 days ,15000,ドル/アメリカ　$(USD),100,ドル/アメリカ　$(USD),"旅行会社ホームページ
宿泊施設ホームページ
口コミサイト（Tripadvisor等）
旅行ガイドブック
自国の親戚・知人
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自然・景勝地観光
繁華街の街歩き
日本の歴史・伝統文化体験
日本の日常生活体験
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"景観・自然・気候を楽しみたいから
写真を撮影したいから
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,No,100,ドル/アメリカ　$(USD),"借上バス
",0,1,0,0,0,0,0,0,"旅行会社ホームページ
",7,No,いいえ
120,2024-10-04 16:35:52,2024-10-04 16:40:42,韓国,110,富山県,高岡・氷見・射水,宿泊施設,1985,女,韓国,0,ウォン/韓国　W(KRW),"スポーツ・スポーツ観戦
ビジネス（その他ビジネス）
",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,職場の同僚,1,100000,円/日本　￥(JPY),10000,円/日本　￥(JPY),"Instagram
その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"日本食を食べること
その他スポーツ（ゴルフ等）
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"出張など用事があったため
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,満足,,10000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,"特になし
",7,,
121,2024-10-05 10:27:48,2024-10-05 10:32:23,英語,111,富山県,富山,宿泊施設,1990,女,シンガポール,70000,ドル/シンガポール　S$(SGD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,3,30000,円/日本　￥(JPY),21400,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
旅行ガイドブック
旅行専門誌
",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"費用が手頃だから
以前に訪問し気に入ったから
",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,大変満足,,7800,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
",9,,
124,2024-10-06 06:27:49,2024-10-06 06:33:54,英語,116,富山県,立山,宿泊施設,1994,男,その他,110000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,日帰り,10000,ドル/アメリカ　$(USD),6000,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Facebook
YouTube
個人のブログ
その他インターネットサイト（検索サイトを除く）
",1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,大変満足,,100000,円/日本　￥(JPY),"その他(Alpine route )
",0,0,0,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Facebook
YouTube
",10,,
125,2024-10-06 10:45:09,2024-10-06 10:46:43,英語,113,石川県,金沢,特産品・小売店,1990,女,カナダ,10000,ドル/カナダ　Can$(CAD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,日帰り,20000,円/日本　￥(JPY),10000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"日本食を食べること
温泉入浴
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,2000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
",9,,
127,2024-10-06 21:44:00,2024-10-06 21:48:50,英語,118,福井県,永平寺・奥越,体験・観光施設,1977,男,フランス,30000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,日帰り,5000,ユーロ/欧州連合　&euro;(XEU),2000,ユーロ/欧州連合　&euro;(XEU),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Instagram
自国の親戚・知人
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"自然・景勝地観光(Visit Eiheiji temple)
上記には当てはまるものがない
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,Clear bus indication in English at the station would be nice.,50,ユーロ/欧州連合　&euro;(XEU),"路線バス
",0,0,1,0,0,0,0,0,"地方観光協会ホームページ
口コミサイト（Tripadvisor等）
自国の親戚・知人
",8,,
128,2024-10-06 21:59:02,2024-10-06 22:04:23,英語,119,石川県,金沢,体験・観光施設,1985,女,カナダ,180000,ドル/カナダ　Can$(CAD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,16,6000,ドル/カナダ　Can$(CAD),1800,ドル/カナダ　Can$(CAD),"Google Mapなどの地図アプリやサイトでの検索
YouTube
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"景観・自然・気候を楽しみたいから
費用が手頃だから
",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,大変満足,,20,ドル/カナダ　Can$(CAD),"路線バス
",0,0,1,0,0,0,0,0,"特になし
",8,,
129,2024-10-06 23:55:29,2024-10-07 00:03:01,英語,120,福井県,永平寺・奥越,体験・観光施設,1981,女,シンガポール,150000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,10,5000,ドル/アメリカ　$(USD),1500,ドル/アメリカ　$(USD),"地方観光協会ホームページ
Instagram
個人のブログ
テレビ番組
新聞
旅行専門誌
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"上記には当てはまるものがない(Just to visit Eiheiji)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"景観・自然・気候を楽しみたいから
日常を離れ、バカンスを楽しみたいから
",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,大変満足,None,700,円/日本　￥(JPY),"路線バス
鉄道
",0,0,1,0,0,0,1,0,"YouTube
",10,None,「None」を日本語に翻訳すると「なし」や「何もない」となります。
131,2024-10-07 12:15:05,2024-10-07 12:17:00,英語,122,石川県,金沢,体験・観光施設,1989,女,米国 ,120000,ドル/アメリカ　$(USD),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,20,5000,ドル/アメリカ　$(USD),1500,ドル/アメリカ　$(USD),"航空会社ホームページ
Google Mapなどの地図アプリやサイトでの検索
日本在住の親族・知人
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
舞台・音楽鑑賞
スポーツ観戦（相撲・サッカー等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,No,400,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"日本在住の親族・知人
",10,No,いいえ
